gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
2,0,1,1,2,2011-08-09 14:53:49,2013-05-20 17:50:46,133.0,651,65.0,88.0,0.0,0,0,10.0,0.0,30.0,7.0,81.0,1.02771709743701,841
1,0,0,1,0,2014-02-17 17:58:14,2014-02-26 10:53:52,104.0,10,3.0,2.0,1.0,0,0,1.0,0.0,0.0,0.0,103.0,1.29126262950745,974
1,0,0,2,2,2004-11-23 01:53:25,2014-07-28 16:06:46,379.0,3535,119.0,140.0,33.5,0,0,7.0,2.0,41.0,7.0,318.0,0.915024129447388,978
0,0,2,3,0,2009-10-18 23:18:20,2017-05-28 07:01:55,1173.0,2780,262.0,213.0,0.0,0,0,14.0,4.0,6.0,53.5,695.0,0.865617488080534,412
2,0,1,0,2,2013-07-25 09:03:50,2016-04-02 08:59:42,90.0,983,14.0,11.0,0.0,0,0,52.0,0.0,0.0,3.0,20.0,0.800528377424059,664
1,0,0,0,0,2014-06-28 02:27:48,2017-06-03 17:49:07,54.0,1072,11.0,24.0,1.0,0,0,4.0,0.0,3.0,1.0,46.0,1.86500803160946,1277
1,1,0,3,3,2009-02-06 12:19:21,2017-10-01 08:52:00,1751.875,3160,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,2,3,2007-04-27 16:58:08,2014-05-02 19:13:28,483.0,2563,75.0,114.0,3.0,0,0,109.0,20.0,22.0,53.5,186.0,0.831953524648453,917
1,1,2,3,0,2007-04-08 03:11:51,2014-10-04 08:56:03,923.0,2737,169.0,63.0,13.0,0,0,2.0,5.0,0.0,6.0,905.0,0.865617488080534,412
1,1,2,3,3,2005-04-23 17:21:46,2017-10-02 00:04:54,1751.875,4546,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
2,2,2,2,0,2010-06-29 13:52:26,2017-04-11 21:26:06,798.0,2479,215.0,367.0,31.0,0,0,1.0,1.0,5.0,1.0,688.0,1.20440316450483,647
1,1,0,2,3,2013-11-14 12:53:16,2017-07-08 19:30:22,262.0,1333,85.0,107.0,8.0,0,0,22.0,3.0,15.0,17.0,185.0,0.831953524648453,917
2,2,1,1,2,2013-01-08 23:34:40,2015-11-04 18:06:35,100.0,1031,30.0,37.0,8.0,0,0,25.0,2.0,6.0,2.0,62.0,1.02771709743701,841
2,2,1,1,2,2011-05-05 03:40:44,2012-11-12 23:31:52,204.0,558,27.0,61.0,4.0,0,0,43.0,1.0,24.0,11.0,109.0,1.02771709743701,841
1,0,0,2,1,2008-01-04 12:18:28,2017-09-03 16:53:47,281.0,3531,35.0,128.0,5.0,0,0,8.0,2.0,1.0,0.0,268.0,0.982449108801872,752
1,1,2,1,3,2008-12-18 13:30:30,2017-05-26 15:40:24,114.0,3082,70.0,76.0,1.0,0,0,19.0,0.0,0.0,1.0,77.0,0.594368207936839,493
1,1,0,3,3,2008-01-13 00:00:09,2017-03-30 21:33:35,1751.875,3365,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,2,1,2006-06-04 22:47:50,2017-05-22 22:39:36,252.0,4006,72.0,19.0,0.0,0,0,1.0,8.0,1.0,1.0,185.0,0.982449108801872,752
1,1,0,3,3,2008-07-08 20:25:10,2015-12-17 19:02:06,1751.875,2719,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
1,1,2,3,2,2010-02-24 15:08:25,2017-08-28 04:41:21,1751.875,2743,349.0,505.875,13.0,0,0,35.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
0,0,2,0,3,2017-03-19 20:23:46,2017-08-01 19:07:41,79.0,136,20.0,31.0,6.0,0,0,15.0,0.0,0.0,4.0,58.0,0.411985187306913,297
0,0,2,3,3,2007-09-23 22:15:17,2015-02-16 22:10:45,1751.875,2704,195.0,505.875,30.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,2,2,2005-12-29 20:25:45,2017-09-22 02:56:05,502.0,4286,87.0,328.0,12.0,0,0,7.0,4.0,0.0,0.0,463.0,0.915024129447388,978
0,0,2,2,1,2005-07-16 10:13:48,2012-02-29 13:20:46,480.0,2420,194.0,78.0,6.0,0,0,21.0,4.0,33.0,42.0,380.0,0.982449108801872,752
0,0,2,2,0,2006-07-27 12:55:20,2017-08-10 10:39:55,229.0,4033,44.0,58.0,27.0,0,0,1.0,0.0,3.0,0.0,224.0,1.20440316450483,647
1,1,0,0,0,2010-07-22 13:31:26,2017-07-16 20:39:43,93.0,2552,26.0,19.0,2.0,0,0,5.0,4.0,4.0,0.0,80.0,1.86500803160946,1277
1,1,2,1,3,2006-06-25 08:45:26,2017-09-20 18:09:55,173.0,4106,57.0,71.0,2.0,0,0,44.0,4.0,4.0,2.0,103.0,0.594368207936839,493
1,1,0,2,1,2014-12-15 18:52:05,2017-01-13 19:24:24,375.0,761,103.0,32.0,0.0,0,0,4.0,0.0,1.0,1.0,218.0,0.982449108801872,752
1,1,2,2,0,2012-03-24 15:43:37,2015-01-01 12:46:33,530.0,1014,82.0,159.0,1.0,0,0,21.0,20.0,5.0,3.0,166.0,1.20440316450483,647
1,1,0,2,3,2007-12-31 13:54:39,2016-10-18 16:34:16,752.0,3215,181.0,223.0,0.0,0,0,21.0,10.0,47.5,37.0,415.0,0.831953524648453,917
0,0,2,0,3,2012-02-13 18:25:10,2012-03-02 00:04:05,87.0,19,7.0,10.0,1.0,0,0,16.0,0.0,0.0,0.0,52.0,0.411985187306913,297
0,0,2,1,3,2008-01-22 17:01:04,2017-09-17 14:02:21,158.0,3527,61.0,49.0,6.0,0,0,30.0,5.0,0.0,3.0,101.0,0.594368207936839,493
1,0,0,2,3,2007-04-10 20:06:43,2016-03-23 17:18:14,803.0,3271,72.0,104.0,14.0,0,0,109.0,10.0,3.0,6.0,630.0,0.831953524648453,917
1,0,0,0,1,2013-05-06 17:40:19,2017-08-22 20:46:09,51.0,1570,16.0,19.0,0.0,0,0,6.0,0.0,4.0,10.0,31.0,1.05714931610548,1074
0,0,2,1,0,2003-02-01 15:08:54,2012-06-21 18:39:16,201.0,3429,81.0,57.0,7.0,0,0,6.0,4.0,3.0,5.0,165.0,1.29126262950745,974
0,0,2,2,1,2006-03-21 00:57:15,2013-09-25 12:52:48,651.0,2746,106.0,78.0,15.0,0,0,8.0,1.0,14.0,2.0,626.0,0.982449108801872,752
1,1,0,1,2,2010-08-14 02:54:48,2016-06-02 06:03:25,176.0,2120,34.0,146.0,5.0,0,0,1.0,0.0,47.5,1.0,91.0,1.02771709743701,841
0,0,2,0,1,2008-02-01 20:02:42,2012-09-24 00:53:54,69.0,1698,8.0,16.0,1.0,0,0,4.0,0.0,4.0,21.0,27.0,1.05714931610548,1074
1,0,0,1,3,2006-04-14 21:21:27,2016-05-21 00:54:47,172.0,3691,45.0,55.0,11.0,0,0,37.0,0.0,9.0,0.0,126.0,0.594368207936839,493
1,0,0,0,1,2008-07-16 10:48:54,2012-06-22 10:19:45,58.0,1438,55.0,56.0,0.0,0,0,1.0,0.0,0.0,0.0,57.0,1.05714931610548,1074
2,2,2,2,1,2010-06-28 21:31:33,2016-11-28 02:00:47,346.0,2346,99.0,304.0,3.0,0,0,10.0,0.0,47.5,0.0,104.0,0.982449108801872,752
1,1,2,2,1,2013-05-27 14:22:29,2013-06-05 01:10:22,398.0,10,10.0,278.0,3.0,1,0,16.0,20.0,10.0,13.0,304.0,0.982449108801872,752
0,0,2,2,2,2007-07-15 17:51:10,2017-09-30 00:04:47,286.0,3731,110.0,118.0,5.0,0,0,49.0,1.0,5.0,7.0,222.0,0.915024129447388,978
0,0,2,0,1,2005-05-04 18:29:43,2017-01-09 20:21:01,63.0,4269,28.0,27.0,2.0,0,0,16.0,0.0,0.0,0.0,47.0,1.05714931610548,1074
0,0,2,2,3,2006-11-02 19:36:30,2013-02-16 03:32:33,548.0,2299,194.0,257.0,21.0,0,0,49.0,0.0,28.0,4.0,447.0,0.831953524648453,917
1,1,0,0,0,2014-04-26 20:04:31,2014-04-27 00:57:22,51.0,2,2.0,34.0,0.0,0,0,3.0,0.0,0.0,0.0,47.0,1.86500803160946,1277
1,0,0,0,3,2014-08-19 01:44:30,2016-03-13 20:24:46,52.0,573,12.0,2.0,0.0,0,0,52.0,0.0,0.0,0.0,0.0,0.411985187306913,297
1,1,2,1,1,2012-11-05 21:19:43,2012-11-08 11:00:27,148.0,4,4.0,100.0,2.0,0,0,5.0,3.0,1.0,4.0,117.0,0.997535302103113,994
1,1,0,3,0,2009-07-28 15:31:34,2017-09-11 15:59:35,1751.875,2968,349.0,356.0,29.0,0,0,4.0,0.0,25.0,15.0,1317.875,0.865617488080534,412
1,1,0,1,2,2008-11-10 16:56:48,2017-04-22 17:12:16,173.0,3086,60.0,91.0,3.0,0,0,22.0,7.0,4.0,6.0,95.0,1.02771709743701,841
0,0,2,1,2,2005-08-23 10:11:26,2016-09-05 09:55:45,168.0,4032,48.0,53.0,22.0,0,0,20.0,0.0,17.0,10.0,120.0,1.02771709743701,841
1,0,0,2,3,2013-02-06 18:20:30,2013-03-14 19:59:28,395.0,37,28.0,98.0,10.0,0,0,70.0,9.0,7.0,21.0,210.0,0.831953524648453,917
2,0,1,0,1,2012-09-30 21:22:55,2016-02-16 02:09:31,52.0,1235,18.0,3.0,1.0,0,0,2.0,0.0,0.0,0.0,50.0,1.05714931610548,1074
1,1,2,2,0,2007-03-18 15:28:45,2013-10-19 22:39:11,393.0,2408,82.0,138.0,15.0,0,0,12.0,0.0,9.0,4.0,362.0,1.20440316450483,647
1,1,0,2,3,2012-02-10 12:29:15,2017-08-16 14:56:03,390.0,2015,88.0,189.0,3.0,0,0,24.0,3.0,4.0,53.5,271.0,0.831953524648453,917
1,0,0,2,3,2008-01-01 18:52:54,2017-01-23 14:12:28,285.0,3311,45.0,87.0,3.0,0,0,45.0,1.0,0.0,11.0,228.0,0.831953524648453,917
0,0,2,3,1,2011-05-19 11:52:26,2017-02-25 22:24:02,1282.0,2110,349.0,505.875,26.0,0,0,1.0,17.0,9.0,10.0,1216.0,0.661673179614133,477
1,1,2,1,2,2006-09-17 15:10:30,2017-04-10 13:51:28,106.0,3859,54.0,38.0,2.0,0,0,12.0,1.0,22.0,7.0,58.0,1.02771709743701,841
0,0,2,0,3,2011-01-29 20:55:56,2013-05-02 04:08:51,63.0,825,19.0,30.0,1.0,0,0,12.0,0.0,4.0,4.0,43.0,0.411985187306913,297
1,1,2,0,3,2007-12-27 17:20:41,2014-05-27 22:47:23,60.0,2344,31.0,36.0,0.0,0,0,12.0,1.0,8.0,0.0,39.0,0.411985187306913,297
0,0,2,0,0,2016-09-10 23:42:44,2017-10-01 14:35:47,70.0,387,8.0,4.0,1.0,0,0,2.0,0.0,3.0,0.0,65.0,1.86500803160946,1277
0,0,2,2,3,2006-11-19 19:01:54,2012-03-28 09:24:02,296.0,1957,85.0,94.0,29.0,0,0,61.0,20.0,2.0,0.0,208.0,0.831953524648453,917
1,0,0,3,2,2015-08-18 06:56:46,2017-09-15 15:26:35,1252.0,760,187.0,200.0,26.0,0,0,109.0,0.0,6.0,3.0,853.0,1.00522694513289,817
0,0,2,2,1,2004-09-13 14:52:56,2017-09-17 17:40:25,555.0,4753,230.0,319.0,22.0,0,0,10.0,9.0,34.0,15.0,466.0,0.982449108801872,752
1,0,0,0,1,2006-08-19 18:26:34,2012-05-18 21:31:26,81.0,2100,39.0,45.0,3.0,0,0,2.0,4.0,14.0,1.0,56.0,1.05714931610548,1074
1,1,0,2,3,2012-10-30 16:41:10,2016-11-26 18:44:20,223.0,1489,98.0,17.0,0.0,0,0,18.0,1.0,0.0,0.0,65.0,0.831953524648453,917
1,1,0,0,2,2007-10-03 21:50:39,2014-05-11 14:36:08,68.0,2413,42.0,39.0,1.0,0,0,6.0,0.0,0.0,5.0,56.0,0.800528377424059,664
2,2,1,1,3,2006-10-02 20:44:30,2015-07-05 19:13:06,178.0,3199,46.0,66.0,14.0,0,0,27.0,0.0,22.0,2.0,124.0,0.594368207936839,493
2,2,1,2,1,2008-03-22 14:25:37,2016-07-08 11:58:16,305.0,3031,92.0,113.0,11.0,0,0,14.0,13.0,47.5,22.0,199.0,0.982449108801872,752
1,1,0,3,2,2006-10-21 18:54:22,2017-09-01 01:21:20,1751.875,3969,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.00522694513289,817
1,1,2,3,2,2007-01-28 12:20:02,2017-09-25 20:14:58,1377.0,3894,349.0,505.875,33.5,0,0,4.0,20.0,28.0,6.0,1012.0,1.00522694513289,817
1,0,0,0,1,2010-07-26 12:08:57,2017-09-09 07:13:55,82.0,2603,40.0,60.0,0.0,0,0,3.0,6.0,4.0,0.0,67.0,1.05714931610548,1074
1,1,2,1,1,2013-07-10 11:04:47,2015-11-30 19:08:21,96.0,874,26.0,39.0,0.0,0,0,54.0,4.0,13.0,8.0,11.0,0.997535302103113,994
1,0,0,0,1,2007-01-28 01:13:42,2016-05-30 18:31:43,56.0,3411,26.0,32.0,8.0,0,0,1.0,1.0,0.0,8.0,46.0,1.05714931610548,1074
0,0,2,3,3,2006-07-18 16:11:24,2015-09-26 09:25:12,1408.0,3358,299.0,397.0,33.5,0,0,42.0,5.0,27.0,36.0,1239.0,1.48165413798567,1596
1,1,0,3,3,2007-12-30 08:40:12,2016-02-02 20:17:05,1751.875,2957,314.0,505.875,20.0,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
2,0,1,3,3,2014-02-25 21:15:26,2017-09-25 09:05:57,1751.875,1309,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
2,0,1,2,2,2010-05-03 12:01:58,2016-12-21 09:36:38,424.0,2425,61.0,229.0,33.5,0,0,7.0,20.0,7.0,13.0,264.0,0.915024129447388,978
1,0,0,1,3,2015-11-18 04:37:17,2017-06-27 04:14:43,110.0,588,21.0,24.0,1.0,0,0,25.0,0.0,0.0,9.0,76.0,0.594368207936839,493
1,1,2,2,3,2012-10-07 10:36:36,2017-06-17 04:24:28,354.0,1715,29.0,340.0,0.0,0,0,5.0,1.0,0.0,0.0,258.0,0.831953524648453,917
1,0,0,2,1,2005-04-28 15:58:07,2017-09-19 09:15:55,436.0,4528,108.0,90.0,32.0,0,0,1.0,0.0,1.0,1.0,432.0,0.982449108801872,752
1,1,0,3,3,2015-05-14 17:27:33,2017-10-01 13:24:37,1751.875,872,349.0,505.875,33.5,0,0,109.0,13.0,11.0,53.5,1317.875,1.48165413798567,1596
0,0,2,3,1,2010-02-27 21:25:20,2017-09-25 10:10:14,943.0,2768,258.0,375.0,27.0,0,0,3.0,0.0,1.0,8.0,896.0,0.661673179614133,477
0,0,2,2,3,2006-03-12 10:27:09,2013-01-22 22:42:16,360.0,2509,65.0,101.0,16.0,0,0,15.0,2.0,4.0,3.0,227.0,0.831953524648453,917
1,1,0,2,3,2005-06-12 03:50:11,2014-04-01 00:29:13,312.0,3216,54.0,46.0,1.0,0,0,38.0,5.0,13.0,17.0,236.0,0.831953524648453,917
1,0,0,1,2,2004-08-31 18:43:00,2017-06-01 18:00:24,124.0,4658,34.0,67.0,5.0,0,0,22.0,8.0,9.0,11.0,73.0,1.02771709743701,841
1,0,0,2,2,2006-05-26 15:10:17,2017-01-20 12:44:06,299.0,3893,108.0,94.0,13.0,0,0,9.0,0.0,1.0,1.0,287.0,0.915024129447388,978
1,0,0,2,2,2005-10-30 18:45:22,2012-03-31 05:26:46,446.0,2345,161.0,354.0,20.0,0,0,9.0,17.0,0.0,45.0,320.0,0.915024129447388,978
1,0,0,2,2,2005-12-16 16:55:33,2017-09-14 11:35:02,262.0,4291,75.0,94.0,1.0,0,0,42.0,5.0,14.0,39.0,162.0,0.915024129447388,978
2,2,2,2,1,2015-09-23 10:18:19,2017-09-30 13:24:41,442.0,739,57.0,45.0,15.0,0,1,109.0,0.0,0.0,1.0,179.0,0.982449108801872,752
1,1,0,1,0,2006-10-04 08:20:19,2017-09-21 09:49:48,172.0,4006,45.0,24.0,1.0,0,0,109.0,13.0,1.0,3.0,36.0,1.29126262950745,974
2,0,1,2,1,2014-11-26 16:20:17,2015-09-24 18:43:55,231.0,303,19.0,22.0,3.0,0,0,109.0,1.0,6.0,4.0,51.0,0.982449108801872,752
0,0,2,2,2,2007-03-31 15:18:16,2017-01-07 13:33:36,513.0,3571,63.0,90.0,32.0,0,0,33.0,0.0,1.0,1.0,474.0,0.915024129447388,978
1,0,0,0,2,2006-01-30 03:14:39,2013-04-16 19:55:03,60.0,2634,23.0,24.0,7.0,0,0,17.0,0.0,0.0,4.0,37.0,0.800528377424059,664
0,0,2,1,1,2008-02-26 03:21:28,2016-07-31 19:21:57,219.0,3079,53.0,81.0,19.0,0,0,4.0,0.0,1.0,0.0,186.0,0.997535302103113,994
0,0,2,0,1,2012-08-25 09:03:39,2016-09-11 16:19:19,76.0,1479,30.0,37.0,1.0,0,0,1.0,0.0,0.0,3.0,71.0,1.05714931610548,1074
1,1,0,3,3,2004-12-15 18:22:55,2017-08-19 15:32:25,1751.875,4631,349.0,505.875,33.5,1,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,1,0,2007-06-15 21:22:12,2016-02-08 20:17:20,112.0,3161,38.0,23.0,2.0,0,0,14.0,0.0,10.0,1.0,87.0,1.29126262950745,974
1,1,0,3,3,2013-03-21 02:31:30,2015-01-17 15:18:54,1112.0,668,61.0,57.0,20.0,0,0,109.0,0.0,8.0,9.0,971.0,1.48165413798567,1596
1,0,0,0,1,2015-03-03 23:17:04,2015-06-10 16:20:41,58.0,100,21.0,25.0,1.0,0,0,4.0,2.0,5.0,12.0,35.0,1.05714931610548,1074
1,0,0,0,0,2015-03-07 10:48:54,2017-09-26 18:06:59,74.0,935,34.0,34.0,2.0,0,0,4.0,1.0,3.0,5.0,60.0,1.86500803160946,1277
0,0,2,1,3,2014-08-27 13:33:34,2016-12-01 00:25:01,201.0,828,20.0,14.0,2.0,0,0,109.0,0.0,4.0,2.0,36.0,0.594368207936839,493
2,2,2,0,2,2014-08-11 11:58:56,2014-11-10 18:48:03,51.0,92,3.0,35.0,1.0,0,0,5.0,0.0,0.0,4.0,42.0,0.800528377424059,664
1,1,2,2,3,2010-12-16 16:03:34,2017-07-26 23:52:27,400.0,2415,97.0,256.0,5.0,0,0,24.0,0.0,21.0,25.0,318.0,0.831953524648453,917
0,0,2,0,0,2015-03-04 14:53:06,2015-03-06 21:58:47,60.0,3,3.0,3.0,0.0,0,0,1.0,0.0,0.0,0.0,59.0,1.86500803160946,1277
0,0,2,0,0,2006-08-15 14:31:52,2014-07-28 05:03:02,68.0,2905,27.0,7.0,2.0,0,0,1.0,0.0,1.0,0.0,66.0,1.86500803160946,1277
0,0,2,2,0,2007-03-08 15:29:31,2012-04-16 13:47:21,583.0,1867,75.0,16.0,1.0,0,0,3.0,0.0,0.0,0.0,580.0,1.20440316450483,647
1,0,0,3,2,2015-02-27 00:28:52,2017-09-30 03:58:17,1032.0,947,222.0,265.0,0.0,0,0,25.0,9.0,47.5,53.5,794.0,1.00522694513289,817
0,0,2,2,0,2011-02-14 16:43:31,2017-09-24 06:18:01,640.0,2415,67.0,25.0,0.0,0,0,109.0,0.0,4.0,22.0,60.0,1.20440316450483,647
1,0,0,1,0,2007-07-27 14:27:11,2013-01-29 00:05:58,198.0,2014,46.0,76.0,0.0,0,0,1.0,0.0,4.0,3.0,175.0,1.29126262950745,974
1,1,2,3,2,2017-02-25 03:03:00,2017-09-30 19:45:38,1103.0,218,112.0,336.0,0.0,1,0,108.0,20.0,2.0,53.5,630.0,1.00522694513289,817
1,1,2,1,2,2010-12-21 16:02:41,2012-01-27 00:47:20,128.0,403,23.0,20.0,4.0,0,0,15.0,5.0,0.0,1.0,107.0,1.02771709743701,841
1,0,0,1,3,2014-11-26 12:44:05,2017-02-25 22:32:21,206.0,823,27.0,8.0,0.0,0,0,109.0,0.0,0.0,0.0,26.0,0.594368207936839,493
0,0,2,1,2,2009-08-28 16:04:13,2016-08-28 16:18:59,117.0,2558,29.0,29.0,11.0,0,0,9.0,4.0,5.0,14.0,84.0,1.02771709743701,841
1,1,2,2,3,2009-07-17 02:29:00,2017-07-29 18:53:33,711.0,2935,208.0,178.0,33.5,0,0,109.0,3.0,17.0,0.0,495.0,0.831953524648453,917
1,0,0,2,2,2007-01-01 03:15:12,2017-01-05 19:42:19,252.0,3658,68.0,65.0,7.0,0,0,26.0,9.0,41.0,9.0,159.0,0.915024129447388,978
1,1,0,2,1,2013-03-14 03:37:31,2015-10-14 03:13:37,404.0,945,88.0,67.0,5.0,0,0,8.0,0.0,1.0,1.0,394.0,0.982449108801872,752
0,0,2,1,1,2015-08-06 19:44:41,2017-04-20 20:42:31,136.0,624,22.0,84.0,0.0,0,0,1.0,0.0,0.0,16.0,118.0,0.997535302103113,994
0,0,2,3,0,2011-11-28 03:57:04,2017-08-31 13:01:31,1751.875,2104,76.0,505.875,1.0,0,0,3.0,0.0,2.0,2.0,1317.875,0.865617488080534,412
0,0,2,3,0,2015-10-05 16:10:58,2017-09-28 13:19:11,1751.875,725,349.0,505.875,33.5,0,0,45.0,0.0,47.5,22.0,1317.875,0.865617488080534,412
1,0,0,3,2,2006-04-20 20:04:31,2017-09-22 18:11:30,1751.875,4174,349.0,505.875,33.5,0,0,1.0,6.0,17.0,32.0,1317.875,1.00522694513289,817
1,1,2,1,0,2008-10-13 17:43:20,2017-08-30 03:15:31,113.0,3244,53.0,66.0,0.0,0,0,2.0,0.0,17.0,3.0,90.0,1.29126262950745,974
1,1,2,3,0,2007-06-20 15:01:04,2014-10-25 21:05:38,1751.875,2685,349.0,505.875,1.0,0,0,26.0,8.0,18.0,37.0,1317.875,0.865617488080534,412
1,1,2,2,1,2010-11-10 20:30:02,2017-08-08 08:47:51,296.0,2464,53.0,90.0,26.0,0,0,1.0,1.0,5.0,16.0,266.0,0.982449108801872,752
1,1,0,1,3,2016-08-11 15:02:54,2016-12-07 15:05:59,126.0,119,40.0,39.0,2.0,0,0,65.0,0.0,0.0,6.0,49.0,0.594368207936839,493
1,1,0,2,2,2011-03-12 00:47:16,2017-01-22 01:20:53,545.0,2144,216.0,174.0,1.0,0,0,43.0,2.0,0.0,9.0,325.0,0.915024129447388,978
1,0,0,2,3,2017-02-01 19:43:47,2017-09-28 14:38:12,589.0,240,36.0,269.0,0.0,0,0,81.0,20.0,16.0,53.5,232.0,0.831953524648453,917
1,1,0,3,3,2011-12-16 22:20:54,2017-10-01 18:46:03,1751.875,2117,349.0,505.875,33.5,0,0,109.0,20.0,47.5,53.5,1317.875,1.48165413798567,1596
0,0,2,3,0,2015-05-03 14:47:03,2017-08-15 21:49:05,1751.875,836,227.0,270.0,8.0,0,0,1.0,20.0,47.5,31.0,1317.875,0.865617488080534,412
0,0,2,3,2,2015-03-12 03:05:14,2016-04-13 04:28:46,1740.0,399,128.0,83.0,5.0,0,0,109.0,20.0,4.0,53.5,333.0,1.00522694513289,817
0,0,2,0,2,2017-01-30 13:49:16,2017-06-13 19:19:50,76.0,135,33.0,41.0,0.0,0,0,16.0,0.0,1.0,0.0,58.0,0.800528377424059,664
1,1,2,0,1,2012-12-13 19:06:27,2016-12-06 23:59:25,56.0,1455,23.0,17.0,3.0,0,0,8.0,0.0,0.0,0.0,42.0,1.05714931610548,1074
1,1,0,2,3,2013-03-27 02:33:37,2016-11-26 20:28:03,816.0,1341,162.0,161.0,31.0,0,0,109.0,3.0,22.0,29.0,432.0,0.831953524648453,917
0,0,2,2,1,2008-01-16 11:12:35,2015-02-10 12:40:39,544.0,2583,68.0,10.0,0.0,0,0,12.0,0.0,0.0,3.0,527.0,0.982449108801872,752
1,1,2,3,3,2008-04-07 03:28:16,2016-12-28 14:12:32,988.0,3188,229.0,505.875,33.5,0,0,14.0,18.0,16.0,34.0,805.0,1.48165413798567,1596
1,1,0,2,3,2013-05-08 08:20:31,2016-09-28 07:59:33,233.0,1240,41.0,23.0,4.0,0,0,109.0,0.0,0.0,31.0,80.0,0.831953524648453,917
1,0,0,3,1,2012-05-12 19:54:33,2016-03-19 00:09:54,1751.875,1408,349.0,505.875,33.5,0,0,10.0,15.0,47.5,11.0,1317.875,0.661673179614133,477
1,0,0,0,2,2016-03-11 11:29:04,2016-06-15 13:26:39,68.0,97,20.0,26.0,0.0,0,0,19.0,1.0,0.0,0.0,41.0,0.800528377424059,664
1,1,0,0,1,2013-07-11 03:54:24,2013-08-06 19:41:22,51.0,27,5.0,11.0,1.0,0,0,9.0,1.0,0.0,0.0,41.0,1.05714931610548,1074
0,0,2,2,0,2006-01-12 15:16:35,2017-09-10 22:16:00,238.0,4260,140.0,149.0,2.0,0,0,3.0,8.0,42.0,22.0,154.0,1.20440316450483,647
1,0,0,2,2,2014-03-22 15:55:39,2017-04-30 17:31:28,528.0,1136,134.0,132.0,33.5,0,0,21.0,3.0,0.0,0.0,490.0,0.915024129447388,978
1,0,0,0,2,2008-07-28 15:35:38,2015-10-25 03:07:21,58.0,2646,26.0,25.0,2.0,0,0,4.0,0.0,10.0,0.0,40.0,0.800528377424059,664
0,0,2,1,1,2011-10-03 00:45:16,2016-03-29 20:31:24,127.0,1640,45.0,80.0,1.0,0,0,9.0,0.0,1.0,0.0,112.0,0.997535302103113,994
1,0,0,2,3,2017-07-28 02:16:54,2017-09-29 02:45:50,229.0,64,29.0,24.0,0.0,0,0,61.0,6.0,0.0,11.0,147.0,0.831953524648453,917
1,0,0,3,2,2015-01-24 20:25:20,2017-09-30 18:03:17,1227.0,981,243.0,505.875,33.5,0,0,18.0,3.0,0.0,2.0,1127.0,1.00522694513289,817
1,1,2,1,3,2017-02-28 06:32:30,2017-09-19 18:11:21,152.0,204,36.0,68.0,1.0,0,0,45.0,20.0,0.0,17.0,57.0,0.594368207936839,493
0,0,2,2,1,2009-03-13 12:24:14,2012-01-06 15:39:06,428.0,1030,50.0,50.0,2.0,0,0,3.0,7.0,0.0,5.0,413.0,0.982449108801872,752
1,1,0,1,3,2012-07-19 19:15:06,2012-08-24 14:05:31,187.0,37,21.0,32.0,4.0,0,0,33.0,0.0,0.0,3.0,87.0,0.594368207936839,493
1,1,0,0,2,2016-12-15 15:59:57,2017-03-15 18:14:17,78.0,91,13.0,32.0,3.0,0,0,9.0,0.0,3.0,1.0,61.0,0.800528377424059,664
1,1,0,1,3,2015-07-08 22:12:47,2016-07-24 17:21:52,199.0,383,26.0,56.0,0.0,0,0,98.0,0.0,0.0,2.0,99.0,0.594368207936839,493
1,1,2,1,0,2005-10-19 21:26:56,2017-03-25 19:08:10,143.0,4176,74.0,130.0,2.0,0,0,1.0,2.0,3.0,0.0,84.0,1.29126262950745,974
0,0,2,3,1,2008-03-11 00:43:19,2013-10-13 03:44:25,1187.0,2043,27.0,505.875,0.0,1,0,28.0,11.0,14.0,51.0,1065.0,0.661673179614133,477
1,1,2,0,1,2014-02-14 20:20:52,2014-04-06 23:43:24,50.0,52,13.0,38.0,0.0,0,0,1.0,0.0,0.0,0.0,36.0,1.05714931610548,1074
1,1,2,2,3,2011-11-12 17:51:58,2013-10-28 00:30:40,345.0,717,55.0,101.0,10.0,0,0,64.0,5.0,32.0,6.0,235.0,0.831953524648453,917
1,1,0,0,3,2010-12-15 05:29:41,2012-06-22 22:30:42,85.0,556,27.0,43.0,2.0,0,0,22.0,8.0,3.0,17.0,32.0,0.411985187306913,297
